temperatura,vacuo,energia
18.41,65.94,452.66
26.95,70.79,430.07
11.47,25.36,469.51
7.98,39.61,479.78
13.99,36.71,473.2
19.35,50.12,447.43
31.3,70.79,428.75
11.32,36.18,472.67
15.77,58.16,450.11
21.69,69.94,443.67
25.32,71.94,435.06
27.23,71.77,427.39
6.57,43.65,481.46
29.79,62.66,440.27
15.79,49.21,457.7
15.77,58.16,450.11
19.41,49.39,449.24
12.58,43.67,473.02
16.78,39.63,465.97
24.54,65.46,446.26
20.0,63.31,449.68
11.67,41.93,476.1
28.7,71.64,436.58
15.78,41.48,454.25
23.27,67.9,447.25
16.77,38.01,460.16
24.91,57.17,446.01
7.84,40.07,488.7
21.4,74.93,434.09
9.77,34.69,477.51
15.03,42.44,464.91
28.15,71.94,427.69
7.94,40.56,488.01
8.34,40.72,483.14
23.09,70.47,439.36
27.97,58.84,446.11
16.22,50.88,454.94
10.27,42.34,474.55
9.42,39.64,478.05
19.09,65.94,446.34
11.49,35.76,472.45
16.61,25.88,460.97
7.95,40.72,486.14
12.54,40.1,475.02
20.85,56.89,450.07
23.62,45.87,445.55
14.01,39.0,466.7
25.82,59.43,436.67
33.3,80.18,430.16
25.31,60.75,437.33
11.83,44.6,469.96
27.41,74.67,429.21
16.3,38.73,465.7
26.2,63.56,442.4
16.22,46.36,460.73
19.92,38.52,451.16
19.37,63.09,450.18
9.11,40.64,476.62
26.13,71.25,430.6
7.18,38.56,487.63
16.01,65.46,454.16
31.15,69.59,431.37
6.25,39.48,484.26
25.17,72.39,432.45
14.22,45.01,464.06
29.35,68.51,430.22
13.18,52.72,468.36
27.19,71.32,437.92
17.3,58.59,454.88
27.4,66.48,439.66
31.54,77.24,430.07
23.92,63.21,445.26
14.15,39.28,471.23
13.52,40.83,471.95
7.14,44.71,487.71
25.25,58.46,444.05
20.24,56.03,460.76
15.99,49.21,463.47
15.6,41.04,457.49
14.26,43.34,464.62
33.58,77.54,433.75
29.33,52.84,438.25
14.44,40.8,472.95
25.02,59.92,436.64
33.8,64.96,427.28
6.34,40.64,478.78
13.18,40.03,470.88
24.63,59.57,440.67
25.71,71.73,434.16
24.94,67.69,439.08
17.73,40.55,462.69
21.47,65.61,447.42
14.2,40.92,460.42
9.59,38.91,479.96
8.97,39.66,482.62
13.0,39.85,477.71
3.96,35.47,489.68
22.33,45.87,447.02
6.86,42.49,486.14
19.97,59.14,450.06
14.73,54.3,463.63
11.02,39.96,467.41
23.36,65.18,436.39
7.47,40.07,489.59
7.45,39.61,478.89
30.53,73.21,430.2
19.21,53.16,454.01
26.98,74.78,442.28
12.15,71.14,462.51
22.3,57.19,445.1
7.69,38.06,483.54
30.15,70.32,426.8
14.66,47.83,461.46
19.81,43.56,460.59
29.74,56.9,438.76
29.38,69.68,430.2
27.36,48.6,436.06
21.04,74.87,443.44
10.31,38.18,476.31
16.22,50.88,454.94
17.73,43.72,453.94
21.92,64.63,452.49
15.57,44.68,460.91
31.98,70.17,430.92
15.86,43.5,459.42
12.87,45.51,475.77
20.88,56.85,440.08
25.3,71.58,433.97
12.42,41.58,466.05
15.29,44.88,463.32
13.35,39.18,469.34
21.43,63.94,445.29
18.21,62.26,455.88
28.2,66.75,433.46
29.63,69.71,435.27
28.04,74.33,432.92
22.05,48.14,447.37
16.76,43.77,457.0
16.09,50.59,463.64
28.6,61.86,439.74
19.83,39.39,463.72
22.16,64.63,451.86
21.43,46.97,457.68
25.18,47.93,441.29
6.15,40.77,482.49
21.16,65.48,446.37
27.2,72.43,430.32
19.88,44.6,467.68
14.98,43.99,462.32
23.25,70.32,437.96
26.54,69.48,432.56
20.4,57.85,450.07
25.18,47.93,441.29
21.18,44.57,449.93
20.91,58.2,446.19
27.72,69.88,434.02
13.65,44.6,466.06
8.51,39.66,483.54
28.59,80.18,431.55
30.38,74.16,432.84
23.4,49.16,446.05
10.92,40.92,467.05
8.8,41.26,479.74
21.01,44.05,445.07
27.55,68.08,432.59
9.53,38.18,476.54
18.04,44.85,463.31
13.83,41.49,469.57
7.53,41.16,475.7
30.39,71.8,435.82
10.04,39.66,480.63
15.42,37.85,467.33
13.45,43.14,474.1
10.03,43.72,473.26
26.02,68.67,440.12
27.62,72.43,428.76
29.01,66.44,430.61
29.32,63.77,438.09
14.14,43.34,464.36
20.55,46.21,448.66
23.99,68.12,437.14
28.18,73.03,439.74
14.32,40.78,457.92
24.27,74.93,443.06
6.65,40.77,482.9
25.99,68.08,442.14
27.24,69.13,432.36
14.85,40.69,469.3
10.13,38.16,474.92
4.97,40.64,485.43
13.9,39.54,471.16
27.48,61.41,452.24
12.31,41.06,475.76
7.7,40.72,482.79
7.91,39.96,475.52
7.74,42.49,481.69
10.92,40.92,467.05
22.73,63.73,441.75
13.86,35.71,471.63
10.72,40.81,474.64
13.33,38.47,466.26
10.45,41.01,465.74
18.97,50.59,459.68
17.98,53.29,455.71
33.95,68.14,427.25
25.77,71.37,433.45
25.51,64.27,444.76
4.23,38.44,489.0
14.24,39.99,466.2
17.68,40.89,462.08
14.31,40.78,463.54
26.05,65.38,449.82
20.84,65.06,445.74
24.88,63.31,441.54
14.12,42.99,468.45
19.12,50.16,451.49
14.77,44.47,464.25
15.47,48.98,457.55
25.23,60.84,442.02
14.07,46.18,465.05
13.93,44.47,469.25
8.31,40.46,476.72
29.09,67.07,429.93
12.26,39.96,470.87
19.45,38.52,451.96
22.3,67.25,453.27
29.12,73.06,434.9
25.99,71.32,432.41
28.35,71.14,429.21
4.87,42.85,482.22
13.7,34.03,470.2
17.33,42.28,462.26
28.96,66.54,429.48
6.92,39.61,483.83
15.02,41.48,456.04
11.96,43.41,469.34
26.3,71.94,428.83
23.03,65.12,447.84
26.82,69.05,437.42
22.01,60.84,441.9
23.47,65.61,447.16
24.89,66.49,436.39
12.33,38.91,472.49
20.32,39.72,456.18
31.35,71.97,430.16
31.16,69.88,433.24
33.3,68.14,426.88
11.75,41.2,475.35
12.79,41.62,466.91
11.46,39.3,475.51
22.99,61.02,440.85
16.48,41.35,465.64
27.06,77.17,432.2
25.72,70.47,434.94
8.22,41.82,477.86
18.8,44.71,459.85
15.79,50.88,460.19
13.0,39.28,473.6
13.48,41.44,471.39
12.84,39.54,468.22
22.32,59.8,451.21
28.81,64.96,427.91
29.75,74.87,435.61
21.8,62.39,452.15
8.48,40.05,483.5
7.19,38.91,486.05
21.9,47.43,452.13
18.32,45.0,471.43
26.88,59.21,437.11
13.66,45.0,473.12
14.8,43.99,461.97
20.57,44.78,465.69
11.28,40.55,475.14
12.93,45.51,469.83
24.97,68.61,453.26
19.64,56.53,447.66
14.89,39.82,470.19
25.18,71.98,432.88
19.97,59.21,450.41
23.71,68.63,449.41
11.86,40.27,474.57
25.61,52.36,451.42
15.67,45.17,462.09
23.34,59.14,439.6
14.88,41.66,468.55
12.17,40.6,473.76
31.94,69.98,432.03
24.49,65.46,445.27
10.53,41.26,475.96
20.72,44.57,449.76
23.26,63.56,446.67
24.75,63.57,445.3
10.62,39.96,470.8
17.79,40.12,459.13
23.14,58.18,444.51
27.77,62.26,430.19
21.23,61.5,450.92
21.01,44.05,445.07
21.05,61.87,449.05
23.35,63.47,437.87
30.91,69.75,435.7
10.35,44.2,478.36
29.89,64.69,435.39
11.91,44.45,466.52
27.57,71.32,436.61
28.82,65.71,449.18
9.6,41.82,475.01
15.24,44.45,460.94
9.83,38.56,480.47
17.22,36.71,465.32
14.69,53.82,463.52
14.5,39.0,465.32
24.37,63.47,445.6
18.31,50.9,455.5
5.25,42.85,477.78
16.71,40.56,467.46
23.38,48.78,446.18
25.53,57.17,442.12
12.14,40.83,474.82
28.69,67.25,432.21
21.48,61.27,450.88
8.73,41.92,480.99
23.54,67.83,426.24
25.14,60.29,444.5
26.26,65.06,440.92
8.49,36.25,480.35
24.47,75.23,441.07
26.3,67.07,433.72
21.01,51.19,446.2
12.68,40.73,465.94
22.29,45.01,449.08
28.37,75.6,439.25
15.82,43.34,460.4
8.16,39.72,480.21
32.51,71.22,433.76
21.31,46.97,455.76
8.69,41.04,477.2
9.06,39.66,479.53
6.62,41.14,479.74
28.07,64.09,436.61
28.61,70.36,440.16
25.88,61.47,445.65
24.86,60.77,440.68
20.59,59.8,453.83
31.28,69.51,429.29
21.7,64.44,448.51
14.22,42.32,465.0
18.4,44.92,458.36
25.87,44.57,445.79
15.64,43.71,462.55
28.76,60.23,437.42
7.64,38.18,484.45
15.65,43.5,463.5
11.75,71.14,466.56
13.08,42.32,462.41
12.76,41.48,461.61
26.55,69.45,434.55
23.25,59.87,444.23
25.56,75.6,442.2
12.97,49.83,452.07
13.77,42.86,471.38
9.63,43.02,480.21
9.82,39.96,471.96
21.41,56.9,441.41
30.26,76.2,435.04
24.98,60.32,446.46
10.91,37.92,473.72
13.56,49.83,466.33
25.37,59.14,437.19
19.09,66.51,458.41
28.92,72.43,431.5
12.74,41.5,469.92
20.65,50.59,455.24
14.33,43.41,462.94
28.15,72.99,431.83
21.77,42.23,462.51
8.9,41.4,472.95
24.97,59.87,443.7
12.64,41.49,468.78
28.14,43.21,436.53
16.66,41.16,463.39
13.74,43.71,465.24
10.31,40.67,485.25
5.7,40.62,482.82
23.6,65.48,444.38
28.16,61.47,442.48
28.78,60.07,439.74
32.07,70.94,432.33
7.96,38.91,482.17
25.71,52.84,445.54
17.1,48.98,454.43
21.84,55.5,454.99
10.69,36.71,472.81
24.25,50.78,443.8
11.41,39.61,467.19
29.0,70.72,437.55
23.47,51.3,448.65
11.6,40.27,473.89
30.13,71.98,431.0
30.75,71.22,437.96
23.98,50.32,443.45
23.09,69.13,436.67
17.14,44.2,457.02
15.86,49.69,462.84
26.02,70.79,428.72
14.86,43.14,461.14
26.38,66.49,442.38
22.25,51.86,451.04
21.75,67.45,445.1
12.89,48.14,463.77
26.43,77.17,431.26
1.81,39.42,490.55
30.91,70.32,433.71
25.71,71.14,432.46
16.72,44.78,453.39
11.48,36.18,469.44
20.55,63.86,447.54
8.94,41.74,483.53
5.15,35.19,488.42
21.01,51.19,446.2
31.02,69.51,431.15
25.31,49.82,453.05
29.77,69.48,432.69
9.37,44.77,474.41
16.44,44.0,460.33
21.89,74.78,444.6
18.62,59.15,450.81
27.89,68.12,435.69
10.91,42.34,470.91
11.6,40.27,473.89
13.27,42.28,468.86
8.61,43.8,478.25
20.01,45.09,453.96
32.48,69.75,438.17
9.96,41.26,475.21
22.1,58.33,441.31
17.35,52.72,463.65
22.48,67.45,445.55
12.45,40.1,473.63
20.48,60.29,455.51
9.32,36.66,479.13
22.49,69.84,437.57
6.75,39.37,486.26
27.25,73.03,439.78
28.39,65.51,438.78
13.52,39.3,469.41
28.46,60.23,439.88
31.85,73.21,435.94
10.42,39.35,478.52
27.83,59.57,443.85
28.61,68.12,432.94
20.98,42.23,461.9
12.43,40.27,470.92
29.28,77.17,433.14
28.41,74.16,439.2
12.15,45.01,468.07
19.31,60.07,453.47
30.17,75.08,438.89
18.66,56.53,459.45
12.84,50.59,470.96
13.67,38.53,470.39
27.49,71.94,435.29
26.2,71.73,430.89
12.73,40.27,475.61
18.59,39.54,462.56
26.81,56.57,442.94
26.11,47.43,445.36
14.11,45.08,464.7
31.49,73.5,432.13
8.3,36.3,480.58
22.12,63.91,447.77
13.34,40.83,471.82
27.19,64.27,444.54
19.68,44.34,468.27
23.31,60.08,452.65
27.89,70.94,435.21
29.07,51.43,438.79
23.77,59.21,440.08
26.55,60.23,438.95
22.76,49.02,442.84
18.04,44.88,461.13
16.18,41.66,465.82
21.84,58.86,445.16
6.42,35.57,485.86
9.28,41.54,482.8
12.99,40.55,472.18
8.94,41.38,479.95
30.68,69.68,438.68
24.34,48.78,448.54
13.46,41.4,467.4
19.65,51.3,452.5
32.31,68.94,431.14
20.51,68.08,445.96
12.51,49.83,452.84
10.33,44.92,476.99
14.51,49.83,460.45
27.93,73.68,435.95
30.26,76.2,435.04
13.21,45.87,463.1
17.67,45.09,457.67
29.34,74.34,430.57
26.87,69.23,433.89
30.21,69.4,438.18
12.28,41.49,467.44
5.84,43.02,489.05
22.34,63.73,444.39
13.09,54.3,471.0
14.02,43.34,466.38
8.99,39.04,483.35
7.52,41.66,483.28
31.85,69.04,434.79
14.2,38.62,465.29
10.6,40.22,477.62
14.54,43.14,465.45
13.71,45.08,468.43
12.99,41.93,472.95
7.71,38.06,482.78
34.43,68.51,431.39
13.74,41.16,473.19
20.11,57.25,451.95
9.86,38.38,479.56
17.28,39.99,463.28
30.52,70.04,431.14
11.75,40.55,472.43
28.26,69.23,436.31
29.22,73.18,430.57
20.82,52.84,449.59
15.12,48.92,462.59
23.84,49.21,447.03
25.63,48.92,439.87
27.18,64.44,440.3
27.78,70.8,431.44
29.28,77.17,433.14
22.49,61.27,448.51
22.08,55.5,455.79
26.53,69.71,446.17
27.25,50.05,439.63
19.39,51.43,456.25
19.65,63.91,444.9
19.67,44.89,455.2
32.31,77.95,430.15
17.06,52.9,460.82
6.13,39.48,484.12
10.27,40.64,474.99
10.32,41.46,479.61
7.69,43.02,486.46
9.36,44.03,474.68
25.67,74.78,440.48
30.86,70.32,433.71
23.16,57.69,438.29
5.21,35.79,484.03
11.76,40.96,475.18
17.55,45.87,454.29
13.78,44.47,467.22
22.12,47.93,443.41
19.96,39.53,460.49
17.77,52.9,457.98
25.78,47.93,442.46
25.14,60.37,438.39
9.28,40.22,480.73
27.97,68.31,443.34
29.96,67.83,433.13
17.3,43.72,456.55
31.58,66.54,429.73
19.27,43.14,463.14
22.88,71.73,436.36
12.95,41.23,469.05
14.3,42.99,467.9
23.47,60.77,444.46
15.17,36.71,471.93
16.37,39.64,463.91
23.69,65.59,439.66
32.98,73.88,440.28
6.52,35.57,486.06
13.78,45.78,462.88
16.7,50.66,457.74
26.43,66.48,435.59
27.11,69.59,437.2
29.23,75.6,438.92
13.43,50.59,469.33
5.51,41.03,491.84
27.2,59.74,440.13
28.84,60.23,437.82
29.94,65.74,440.54
12.0,41.5,473.68
22.67,58.2,446.36
31.26,68.94,438.03
10.17,40.46,470.33
12.91,41.66,469.71
26.84,71.94,427.2
22.89,74.78,443.7
10.97,40.6,478.69
23.94,51.95,448.67
13.65,39.28,471.91
14.24,44.84,466.67
24.14,60.07,440.17
25.02,60.29,445.61
9.09,41.92,478.98
30.21,79.74,430.83
8.55,35.77,481.44
24.4,62.26,439.06
7.79,41.01,477.0
29.63,66.75,433.26
5.84,41.38,489.4
9.76,40.71,470.95
5.46,40.81,474.87
13.74,41.16,473.19
13.51,40.1,470.65
33.83,67.9,428.12
25.14,60.29,444.5
18.98,38.52,454.6
16.03,65.46,455.17
11.75,42.32,470.44
31.77,76.09,431.69
14.54,42.99,468.93
24.59,72.24,433.31
22.07,70.72,442.88
21.94,64.69,449.36
25.35,63.21,442.23
19.94,50.78,449.6
23.93,65.59,444.9
15.09,39.52,469.8
25.9,48.92,443.8
21.47,70.32,440.0
6.05,41.14,481.02
12.42,40.24,469.59
5.4,39.4,485.86
19.91,51.19,449.23
29.62,70.02,439.35
13.74,39.35,471.11
19.81,43.56,460.59
26.24,70.36,437.31
20.26,50.32,448.4
18.32,47.83,454.11
28.72,76.86,431.74
20.98,60.07,446.26
19.95,57.25,453.03
17.68,53.16,456.86
12.1,44.77,463.11
6.79,39.37,487.3
23.94,62.08,447.5
17.98,53.29,455.71
28.33,78.92,432.67
15.59,52.75,458.87
8.94,43.13,483.63
26.18,69.84,431.69
21.86,63.09,442.79
9.44,41.79,474.03
19.26,44.34,467.72
17.66,44.9,457.11
8.25,37.49,480.38
20.08,58.79,451.21
26.82,64.96,427.51
33.11,77.54,431.77
23.29,68.51,441.17
9.51,39.22,474.12
28.52,70.72,437.72
5.21,43.65,486.08
7.54,40.72,485.92
28.11,70.98,431.83
30.61,68.84,439.9
25.9,59.54,439.36
24.96,65.18,436.24
26.09,49.3,439.82
15.14,49.64,463.58
16.22,46.36,460.73
12.93,41.39,472.57
11.43,41.16,466.86
24.2,57.85,446.87
31.53,70.36,438.71
27.4,69.13,426.18
16.48,48.92,458.67
8.3,43.13,484.07
20.72,68.61,447.89
25.31,65.48,439.72
25.69,59.54,439.06
24.45,68.63,446.33
27.0,60.96,450.15
15.56,41.1,467.32
4.78,42.85,479.09
9.52,40.96,483.59
10.47,41.06,477.47
21.26,60.84,446.08
16.78,37.2,471.24
33.26,68.51,429.38
5.82,41.38,492.12
31.04,66.54,431.66
30.86,70.32,433.71
17.58,44.9,459.78
13.08,39.28,474.13
13.41,49.83,466.38
29.24,60.23,438.24
27.75,70.4,436.53
24.33,68.08,442.93
9.26,40.78,471.79
11.96,43.41,469.34
27.37,70.72,441.9
16.65,46.18,465.6
26.06,67.83,432.28
33.63,77.54,431.81
7.35,41.66,485.35
15.12,41.79,455.63
8.53,40.02,476.73
12.15,38.78,474.15
19.64,44.6,467.53
25.13,57.69,437.8
14.45,43.34,462.16
21.88,69.71,444.39
28.27,66.56,433.52
3.85,35.47,489.78
17.55,45.87,454.29
9.55,40.72,481.08
22.35,51.43,445.34
13.78,45.78,462.88
24.54,60.29,447.67
30.15,67.32,436.92
31.51,71.97,430.11
28.76,69.48,430.14
27.0,60.96,450.15
15.27,39.54,464.49
19.45,58.95,445.1
27.92,63.07,442.87
25.38,72.24,432.3
8.25,41.26,475.17
14.12,39.4,468.63
22.8,49.16,439.65
26.8,58.84,445.76
14.33,38.73,468.86
9.43,41.4,475.8
16.84,45.01,456.85
15.84,41.66,465.5
21.58,63.87,451.88
28.02,63.9,444.42
13.95,40.2,464.79
5.47,40.62,481.56
20.9,67.71,446.57
17.28,39.99,463.28
25.16,77.3,439.37
29.74,70.32,432.69
15.79,50.88,460.19
15.87,45.0,470.85
13.87,42.99,471.12
14.85,44.63,460.06
13.1,40.03,470.75
23.95,51.86,449.81
27.17,61.25,435.9
16.46,61.27,456.64
24.91,71.29,437.03
15.34,71.14,457.1
5.07,40.07,494.87
19.02,44.85,465.42
26.91,70.47,434.24
28.31,74.33,428.46
10.46,37.5,472.16
24.79,75.6,440.05
19.02,52.72,461.57
31.97,69.04,441.18
31.09,59.57,440.08
22.67,58.2,446.36
18.19,44.06,456.13
27.88,70.79,429.62
16.97,42.86,463.62
15.8,53.82,463.09
8.35,40.77,478.82
29.85,61.85,436.46
23.04,74.22,440.32
11.58,40.66,466.42
13.44,41.14,461.44
16.76,48.14,456.31
22.37,50.78,449.08
15.74,71.14,457.29
13.06,41.78,467.67
22.66,68.3,431.27
27.59,59.21,437.49
14.57,37.86,463.58
23.51,70.04,435.78
26.77,64.45,449.1
18.13,66.86,454.85
31.71,73.5,430.45
7.05,43.65,480.47
17.51,53.16,457.45
4.97,38.91,489.96
19.65,44.89,451.35
10.94,39.04,479.8
14.07,45.09,462.69
24.47,70.94,436.29
25.38,72.24,432.3
31.1,71.32,437.54
30.2,71.8,436.94
8.02,41.92,467.21
21.14,69.94,440.69
30.04,67.25,434.83
16.07,47.83,458.18
10.57,41.26,472.9
24.96,60.27,442.67
22.91,61.86,441.24
20.02,58.66,454.21
27.41,74.67,429.21
21.89,74.78,444.6
22.71,59.43,441.24
29.55,72.29,430.98
5.68,40.77,487.58
19.15,44.89,451.09
20.06,47.03,461.02
10.8,41.62,462.84
11.28,43.41,471.42
24.2,50.78,443.09
25.12,77.95,433.4
26.31,48.6,440.06
30.08,73.42,434.95
8.86,40.8,483.36
23.77,61.87,445.72
33.94,74.67,427.98
25.91,68.08,432.07
7.05,43.65,480.47
25.07,60.27,439.52
25.45,74.33,435.12
34.09,68.51,431.19
14.62,44.84,464.51
13.65,42.74,468.87
25.28,70.32,431.43
28.64,73.4,441.32
11.21,44.03,471.79
9.68,41.44,479.89
23.07,65.46,446.19
13.83,41.49,469.57
28.04,69.14,436.37
14.6,42.32,464.67
23.09,51.19,443.22
26.14,71.98,428.91
23.72,70.47,438.5
22.69,65.18,441.18
26.29,56.85,439.86
19.33,58.96,456.54
8.63,39.96,475.79
20.32,39.72,456.18
15.81,54.3,461.63
32.13,69.98,431.84
18.34,44.63,455.22
27.86,65.18,436.26
10.12,41.55,475.46
19.12,50.16,451.49
13.18,43.8,467.0
15.71,39.3,462.84
14.81,43.69,470.71
32.67,77.95,432.32
9.51,40.81,475.29
24.15,64.63,448.87
13.35,39.64,471.69
31.92,75.33,431.32
26.84,71.94,427.2
5.71,40.77,487.48
9.82,41.04,473.98
17.17,44.68,462.53
21.91,58.62,450.23
20.88,57.85,450.87
10.73,40.35,477.23
16.96,44.9,458.1
25.56,69.13,434.48
20.01,68.63,454.5
30.91,76.2,434.94
28.57,69.84,433.24
15.12,48.92,462.59
17.34,46.48,452.06
10.48,40.22,477.78
12.54,41.62,461.08
23.57,63.91,441.93
21.26,51.43,455.45
11.2,35.76,473.33
9.64,40.56,483.39
6.14,39.4,485.94
22.46,48.41,442.57
14.43,44.47,466.56
11.34,41.54,477.24
13.88,48.79,464.14
21.76,60.27,446.86
13.11,41.58,460.44
13.76,45.08,469.74
27.44,52.3,441.75
19.06,50.16,449.74
8.26,39.42,474.72
23.62,45.87,445.55
27.99,71.64,437.81
24.34,59.54,440.63
25.72,49.82,452.33
31.38,70.83,431.33
30.07,70.98,437.55
31.87,70.94,429.41
9.23,39.66,481.77
26.58,70.98,434.41
25.65,69.23,435.25
11.41,41.4,449.5
28.3,64.33,441.51
23.51,58.79,445.75
28.16,70.72,441.37
15.62,38.28,465.7
27.98,74.87,435.32
17.67,53.16,457.99
29.83,71.98,426.98
21.24,41.67,459.81
24.72,77.54,438.52
9.86,38.38,479.56
27.14,64.27,441.68
14.47,48.79,466.25
14.45,44.84,461.0
25.7,69.45,437.04
27.35,66.05,439.6
23.66,62.08,447.06
26.37,70.79,428.5
10.76,40.78,469.97
28.12,58.33,448.72
23.46,57.85,444.66
18.9,60.07,451.5
15.21,50.88,460.56
18.74,45.09,456.25
29.34,74.34,430.57
19.5,65.12,453.99
22.56,66.48,437.73
24.89,64.27,444.21
30.51,70.94,430.91
12.24,41.2,473.22
26.17,70.47,434.56
7.49,39.81,483.71
13.31,42.18,466.56
18.12,63.09,449.65
13.8,39.82,473.56
7.2,40.35,484.9
30.11,62.04,444.42
5.68,40.35,486.79
11.94,39.28,475.59
9.12,41.49,475.69
9.2,40.03,480.38
14.85,58.59,454.62
21.84,59.07,448.61
7.0,38.5,489.52
13.44,40.69,473.0
28.13,61.25,436.61
32.27,71.85,429.72
11.92,40.62,468.14
28.5,73.77,431.7
18.9,47.83,455.94
15.63,43.02,466.69
27.58,66.48,435.34
9.31,41.39,480.25
33.42,68.51,427.66
20.36,60.1,454.25
16.22,46.36,460.73
7.9,43.79,485.26
11.81,40.75,477.22
19.51,66.51,448.04
31.23,66.75,433.9
24.19,47.45,446.3
7.91,38.56,485.95
21.3,66.86,450.56
28.59,69.84,427.53
5.21,35.79,485.17
8.58,38.38,482.26
19.23,45.01,450.77
22.65,68.67,447.01
29.39,69.89,434.27
7.93,42.28,484.75
29.58,76.2,433.91
24.85,70.47,434.47
21.16,65.48,446.37
33.82,72.29,432.13
22.31,51.19,444.74
24.2,59.07,441.93
34.09,68.51,431.19
7.55,43.65,481.61
29.11,74.78,438.75
14.05,40.71,465.74
29.57,67.83,427.62
28.9,68.12,438.53
24.73,69.05,437.93
20.59,59.8,453.83
17.57,62.1,453.3
28.84,75.6,442.69
21.23,57.32,443.87
27.24,66.75,433.65
30.9,69.4,425.3
32.41,72.86,432.75
27.33,51.43,439.12
17.2,40.55,462.55
31.11,69.05,433.19
28.57,69.34,439.46
14.08,43.41,466.99
9.64,39.35,479.81
26.12,49.02,438.52
8.47,42.02,477.67
10.2,40.67,482.26
19.32,44.71,464.38
24.55,67.07,443.39
22.12,60.37,439.18
19.62,43.56,463.33
30.12,69.68,436.34
13.79,40.0,461.16
28.77,58.33,448.06
12.56,43.41,467.19
14.48,40.89,470.44
5.52,42.85,478.98
7.57,41.14,477.8
21.11,58.49,449.16
15.17,36.71,471.93
24.43,67.25,436.5
10.22,37.83,471.79
22.37,41.54,459.06
22.63,58.96,451.41
21.73,50.32,442.1
17.77,43.72,456.34
21.02,61.5,448.08
32.74,68.31,441.66
5.98,38.91,488.85
14.27,44.34,470.98
25.16,47.01,452.64
20.79,65.59,450.3
14.19,43.71,467.8
30.78,73.67,427.15
27.14,65.27,441.68
11.67,42.74,474.75
15.8,41.1,465.87
26.27,71.98,427.65
24.39,58.41,445.39
29.34,70.94,433.57
13.69,40.1,470.76
11.41,41.54,477.89
23.55,51.95,449.54
22.33,70.79,436.74
27.58,65.27,441.3
28.72,76.86,431.74
23.39,74.22,439.92
25.53,59.57,445.59
26.9,69.59,434.1
14.6,44.84,464.88
19.87,48.14,451.14
11.1,40.0,477.2
11.06,36.71,473.85
14.28,44.84,474.57
27.14,75.23,439.33
15.86,49.69,462.84
27.18,79.05,434.01
24.91,57.17,446.01
16.45,41.48,454.69
16.53,53.29,463.32
20.86,57.32,446.48
26.17,59.92,444.96
9.32,36.3,479.52
11.74,40.71,470.05
11.52,40.03,472.31
12.97,49.83,452.07
9.87,40.81,473.2
25.56,75.6,442.2
5.82,40.78,470.02
19.21,53.16,454.01
30.68,73.67,429.64
23.42,73.17,438.22
12.55,38.91,474.35
16.0,43.34,462.33
29.27,69.89,425.55
30.71,64.05,438.42
31.53,74.99,432.34
28.79,68.51,432.51
20.6,66.86,451.44
21.85,59.8,454.26
27.51,73.77,436.91
10.35,40.27,477.8
26.63,74.22,434.25
20.25,55.5,455.13
28.13,56.9,436.95
23.26,59.21,442.38
5.53,40.64,479.88
11.58,40.66,466.42
9.55,38.08,479.23
8.16,39.64,481.78
21.97,58.95,443.61
16.58,38.01,464.03
24.38,60.84,440.85
24.6,48.78,442.23
13.86,50.59,467.23
31.09,64.05,440.62
26.1,58.9,444.4
24.1,68.08,440.33
12.1,41.58,462.28
16.02,39.54,466.15
30.8,70.94,432.44
14.28,42.74,467.22
34.3,74.67,427.84
7.32,41.26,482.1
22.3,50.78,449.86
6.5,38.68,483.72
27.17,63.09,443.66
28.36,68.08,434.54
14.05,41.39,472.19
27.88,75.23,439.33
23.41,54.42,454.68
17.36,41.23,459.1
27.16,56.85,437.4
25.16,43.21,442.29
5.5,39.04,478.65
6.44,39.33,490.57
23.49,49.3,442.76
25.82,72.39,432.98
27.83,72.29,445.73
7.89,39.37,483.82
18.93,48.6,449.74
18.24,58.46,449.63
23.05,62.52,449.98
10.67,40.23,483.9
12.64,41.49,468.78
24.32,58.79,442.78
14.27,44.34,470.98
27.07,65.59,442.71
23.07,65.27,443.42
12.07,41.17,479.28
21.18,44.57,449.93
10.82,39.96,468.57
23.13,71.25,431.91
19.08,44.63,459.81
23.34,63.73,443.68
21.38,44.05,445.71
10.3,41.79,471.58
5.81,45.87,479.66
15.7,44.21,462.19
11.68,40.55,475.13
27.38,70.04,428.88
21.03,59.8,453.86
15.03,43.71,463.12
14.38,44.78,459.66
13.49,41.78,467.92
29.92,69.75,441.5
7.14,44.71,487.71
24.62,72.24,432.13
17.03,58.49,460.48
22.47,59.43,444.5
35.77,73.56,430.14
30.75,73.88,436.97
6.67,36.08,486.52
7.89,40.46,477.27
21.1,49.16,442.78
17.37,40.55,460.97
9.27,40.22,481.23
17.1,43.52,461.51
15.71,40.12,462.6
8.99,36.66,481.03
6.03,40.78,480.36
6.69,40.64,483.01
23.65,59.92,436.74
28.29,47.93,437.13
26.75,56.57,443.92
22.63,70.47,441.92
22.28,60.27,443.44
14.8,58.2,455.14
21.03,63.86,450.64
19.98,56.53,454.89
16.11,44.92,460.99
26.01,61.47,435.78
9.86,43.56,481.87
20.92,57.76,453.96
25.67,68.3,435.89
23.19,67.07,442.45
27.35,69.48,432.31
16.66,41.16,463.39
6.74,36.08,484.18
8.18,40.02,478.81
6.8,41.16,477.8
21.78,47.43,446.79
